*
Temp0 deg C	Temp1 deg C	Time (sec)
142.997540	21.108231	668.000000
142.695342	21.108231	670.000000
142.544253	21.108231	672.000000
142.242120	21.108231	674.000000
142.091076	21.108231	676.000000
141.940032	21.108231	678.000000
141.637987	21.108231	680.000000
141.335987	21.108231	682.000000
141.185010	21.108231	684.000000
140.883077	21.108231	686.000000
140.732122	21.108231	688.000000
140.430257	21.108231	690.000000
140.279348	21.108231	692.000000
139.977551	21.108231	694.000000
139.826664	21.108231	696.000000
139.374094	21.108231	698.000000
139.223253	21.108231	700.000000
138.921617	21.108231	702.000000
138.770822	21.108231	704.000000
138.469256	21.108231	706.000000
138.167736	21.108231	708.000000
138.016988	21.108231	710.000000
137.715538	21.108231	712.000000
137.564837	21.108231	714.000000
137.414135	21.108231	716.000000
137.112780	21.108231	718.000000
136.811472	21.108231	720.000000
136.660842	21.108231	722.000000
136.359606	21.108231	724.000000
136.208999	21.108231	726.000000
136.058417	21.108231	728.000000
135.907835	21.108231	730.000000
135.606718	21.108231	732.000000
135.305650	21.108231	734.000000
135.305650	21.108231	736.000000
135.155140	21.108231	738.000000
135.004630	21.108231	740.000000
134.854144	21.108231	742.000000
134.703658	21.411568	744.000000
134.553197	21.259900	746.000000
134.402736	21.108231	748.000000
134.402736	21.108231	750.000000
134.402736	21.108231	752.000000
134.402736	21.108231	754.000000
134.252299	21.108231	756.000000
134.101862	21.108231	758.000000
134.252299	21.108231	760.000000
134.101862	21.108231	762.000000
134.101862	21.108231	764.000000
134.101862	21.108231	766.000000
134.252299	21.108231	768.000000
134.402736	21.108231	770.000000
134.402736	21.108231	772.000000
134.402736	21.108231	774.000000
134.402736	21.108231	776.000000
134.402736	21.108231	778.000000
134.402736	21.108231	780.000000
134.703658	21.108231	782.000000
134.703658	21.108231	784.000000
134.703658	21.108231	786.000000
134.703658	21.108231	788.000000
134.703658	21.108231	790.000000
134.703658	21.108231	792.000000
134.703658	21.108231	794.000000
134.703658	21.108231	796.000000
134.703658	21.108231	798.000000
134.703658	21.108231	800.000000
134.703658	21.108231	802.000000
134.703658	21.108231	804.000000
134.703658	21.108231	806.000000
134.703658	21.108231	808.000000
134.703658	21.108231	810.000000
134.703658	21.108231	812.000000
